PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;COD-BARRIO;BARRIO;COD-DISTRITO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;
13595;"Aparcamiento para residentes. Plat�n";"";"";"";"";"Plazas: 218 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=35c47339ae51c010VgnVCM2000000c205a0aRCRD";"PLATON";"PLAZA";"V";"3";"";"";"";"";"MADRID";"MADRID";"28027";"5";"SAN PASCUAL";"15";"CIUDAD LINEAL";"444686";"4477065";"40.4424002090821";"-3.65223700476275";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
5298038;"Aparcamiento para residentes. Poeta Leopoldo de Luis";"";"";"";"";"Plazas: 314 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a94e8235c3580210VgnVCM1000000b205a0aRCRD";"NAVARRA";"CALLE";"V";"15";"";"";"";"";"MADRID";"MADRID";"28039";"1";"BELLAS VISTAS";"6";"TETUAN";"440292";"4478304";"40.45325490763682";"-3.7041514805872615";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13488;"Aparcamiento para residentes. Pradillo";"";"";"";"";"Plazas: 143 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1c7e7339ae51c010VgnVCM2000000c205a0aRCRD";"MANTUANO";"CALLE";"V";"60";"";"";"";"";"MADRID";"MADRID";"28002";"3";"CIUDAD JARDIN";"5";"CHAMARTIN";"442717";"4477750";"40.4484340334876";"-3.67551341725092";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
7401268;"Aparcamiento para residentes. Pradillo II";"";"";"";"";"Plazas: 68 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid  Gesti�n: Empresa Municipal de Transportes (EMT) (m�s informaci�n)";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e84b78a52ffd4410VgnVCM1000000b205a0aRCRD";"PRADILLO";"CALLE";"V";"39";"";"";"";"";"MADRID";"MADRID";"28002";"3";"CIUDAD JARDIN";"5";"CHAMARTIN";"443090";"4477827";"40.44916077138956";"-3.6711129463989627";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13596;"Aparcamiento para residentes. Puerto Monasterio";"";"";"";"";"Plazas: 244 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=62ae7339ae51c010VgnVCM2000000c205a0aRCRD";"PUERTO DEL MONASTERIO";"CALLE";"V";"17";"-2";"";"";"";"MADRID";"MADRID";"28053";"2";"SAN DIEGO";"13";"PUENTE DE VALLECAS";"443659";"4471752";"40.394466830465";"-3.66386420792577";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13617;"Aparcamiento para residentes. P�rez Pillado";"";"";"";"";"Plazas: 531 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1ba57339ae51c010VgnVCM2000000c205a0aRCRD";"TENIENTE DE ALCALDE PEREZ PILLADO";"PLAZA";"V";"1";"";"";"";"";"MADRID";"MADRID";"28003";"6";"VALLEHERMOSO";"7";"CHAMBERI";"440046";"4476827";"40.4399354220316";"-3.70691964167697";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13594;"Aparcamiento para residentes. P�o Baroja II";"";"";"";"";"Plazas: 268 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0e1015cbed51c010VgnVCM2000000c205a0aRCRD";"LUIS DE HOYOS SAINZ";"CALLE";"V";"80";"";"";"";"";"MADRID";"MADRID";"28030";"6";"VINATEROS";"14";"MORATALAZ";"445835";"4472716";"40.403298468742435";"-3.638310907554055";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13509;"Aparcamiento para residentes. Rafael Finat";"";"";"";"";"Plazas: 311 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid  Tel�fono: 91 705 91 23";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b8ce7339ae51c010VgnVCM2000000c205a0aRCRD";"RAFAEL FINAT";"CALLE";"V";"44";"";"";"";"";"MADRID";"MADRID";"28044";"7";"LAS AGUILAS";"10";"LATINA";"434595";"4470130";"40.37919695063071";"-3.770494446474416";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13506;"Aparcamiento para residentes. Rafael Salgado";"";"";"";"";"Plazas: 372 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0fee7339ae51c010VgnVCM2000000c205a0aRCRD";"RAFAEL SALGADO";"CALLE";"V";"13";"";"";"";"";"MADRID";"MADRID";"28036";"4";"HISPANOAMERICA";"5";"CHAMARTIN";"441676";"4478409";"40.454300823675";"-3.68784469841434";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
24132;"Aparcamiento para residentes. Rafaela Ybarra";"";"";"";"";"Plazas: 257 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e35f6545f951c010VgnVCM2000000c205a0aRCRD";"RAFAELA YBARRA";"AVENIDA";"V";"61";"";"";"";"FRENTE C/ ANTONIO PRIETO";"MADRID";"MADRID";"28026";"7";"PRADOLONGO";"12";"USERA";"439629";"4470237";"40.3805393289858";"-3.71120392518426";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
183557;"Aparcamiento para residentes. Ramales";"";"";"";"";"Plazas: 455 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ca57bdc85c01c010VgnVCM2000000c205a0aRCRD";"REQUENA";"CALLE";"V";"7";"";"";"";"";"MADRID";"MADRID";"28013";"1";"PALACIO";"1";"CENTRO";"439513";"4474309";"40.4172109195211";"-3.71296223991581";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13599;"Aparcamiento para residentes. Ramos Carri�n";"";"";"";"";"Plazas: 579 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ab3f7339ae51c010VgnVCM2000000c205a0aRCRD";"CLARA DEL REY";"CALLE";"V";"61";"";"";"";"";"MADRID";"MADRID";"28002";"2";"PROSPERIDAD";"5";"CHAMARTIN";"443328";"4477486";"40.44610227199064";"-3.6682823210085007";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13597;"Aparcamiento para residentes. Ram�n G�mez de la Serna";"";"";"";"";"Plazas: 597 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=551f7339ae51c010VgnVCM2000000c205a0aRCRD";"RAMON GOMEZ DE LA SERNA";"CALLE";"V";"";"";"";"";"Entrada junto al num.143";"MADRID";"MADRID";"28035";"3";"PE�A GRANDE";"8";"FUENCARRAL-EL PARDO";"438602";"4481670";"40.4834555793757";"-3.72441525544936";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13598;"Aparcamiento para residentes. Redondela";"";"";"";"";"Plazas: 661 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8be47339ae51c010VgnVCM2000000c205a0aRCRD";"REDONDELA";"PLAZA";"V";"3";"";"";"";"";"MADRID";"MADRID";"28029";"4";"EL PILAR";"8";"FUENCARRAL-EL PARDO";"439909";"4481030";"40.477788844923";"-3.70893467217271";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
81827;"Aparcamiento para residentes. Reina Victoria";"";"";"";"";"Plazas: 383 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a4ecc2c6e051c010VgnVCM2000000c205a0aRCRD";"REINA VICTORIA";"AVENIDA";"V";"37";"";"";"";"";"MADRID";"MADRID";"28003";"3";"CIUDAD UNIVERSITARIA";"9";"MONCLOA-ARAVACA";"439798";"4477610";"40.446975215559675";"-3.7099147475442695";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13618;"Aparcamiento para residentes. Ribadavia";"";"";"";"";"Plazas: 448 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f16f7339ae51c010VgnVCM2000000c205a0aRCRD";"RIBADAVIA";"CALLE";"V";"47";"";"";"";"";"MADRID";"MADRID";"28029";"4";"EL PILAR";"8";"FUENCARRAL-EL PARDO";"440332";"4480687";"40.4728431267083";"-3.7051923830735447";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13491;"Aparcamiento para residentes. Ribadeo";"";"";"";"";"Plazas: 221 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d1157339ae51c010VgnVCM2000000c205a0aRCRD";"RIBADEO";"PLAZA";"V";"1";"";"";"";"";"MADRID";"MADRID";"28029";"4";"EL PILAR";"8";"FUENCARRAL-EL PARDO";"439807";"4480974";"40.477275803392914";"-3.710124254012666";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13484;"Aparcamiento para residentes. Rutilio Gac�s";"";"";"";"";"Plazas: 605 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=488f7339ae51c010VgnVCM2000000c205a0aRCRD";"RUTILIO GACI";"PLAZA";"V";"1";"";"";"";"";"MADRID";"MADRID";"28045";"3";"CHOPERA";"2";"ARGANZUELA";"440969";"4471723";"40.394024751267";"-3.6955579385658";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
81829;"Aparcamiento para residentes. R�os Rosas";"";"";"";"";"Plazas: 256 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=60bec2c6e051c010VgnVCM2000000c205a0aRCRD";"RIOS ROSAS";"CALLE";"V";"14";"";"";"";"";"MADRID";"MADRID";"28003";"5";"RIOS ROSAS";"7";"CHAMBERI";"440465";"4477044";"40.4419186898844";"-3.70199797143224";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13600;"Aparcamiento para residentes. San Amaro";"";"";"";"";"Plazas: 220 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=28357339ae51c010VgnVCM2000000c205a0aRCRD";"PRESIDENTE CARMONA";"AVENIDA";"V";"4";"";"";"";"";"MADRID";"MADRID";"28020";"2";"CUATRO CAMINOS";"6";"TETUAN";"440900";"4478326";"40.4535000774919";"-3.69699044337177";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13638;"Aparcamiento para residentes. San Antonio de la Florida";"";"";"";"";"Plazas: 183 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=86827339ae51c010VgnVCM2000000c205a0aRCRD";"SAN ANTONIO DE LA FLORIDA";"GLORIETA";"V";"3";"";"";"";"";"MADRID";"MADRID";"28008";"1";"CASA DE CAMPO";"9";"MONCLOA-ARAVACA";"438373";"4475222";"40.4253575115937";"-3.72649206888015";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13601;"Aparcamiento para residentes. San Aureliano";"";"";"";"";"Plazas: 194 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9eaf7339ae51c010VgnVCM2000000c205a0aRCRD";"SAN AURELIANO";"CALLE";"V";"9";"-1";"01";"";"";"MADRID";"MADRID";"28021";"1";"VILLAVERDE ALTO C.H.";"17";"VILLAVERDE";"439124";"4466012";"40.3424412349648";"-3.71675119626757";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
81830;"Aparcamiento para residentes. San Cipriano";"";"";"";"";"Plazas: 149 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid  Tel�fonos: 91 032 73 18                    654 651 152";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e476bdc85c01c010VgnVCM2000000c205a0aRCRD";"SAN CIPRIANO";"CALLE";"V";"66";"";"";"";"";"MADRID";"MADRID";"28032";"1";"CASCO H.VICALVARO";"19";"VICALVARO";"448931";"4472766";"40.4039447408273";"-3.6018363181584";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13602;"Aparcamiento para residentes. San Francisco de Sales I";"";"";"";"";"Plazas: 284 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6c637339ae51c010VgnVCM2000000c205a0aRCRD";"SAN FRANCISCO DE SALES";"PASEO";"V";"30";"";"";"";"";"MADRID";"MADRID";"28003";"6";"VALLEHERMOSO";"7";"CHAMBERI";"439451";"4476988";"40.44134611193622";"-3.7139524382519977";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
81831;"Aparcamiento para residentes. San Francisco de Sales II";"";"";"";"";"Plazas: 447 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7437bdc85c01c010VgnVCM2000000c205a0aRCRD";"SAN FRANCISCO DE SALES";"PASEO";"V";"28";"";"";"";"";"MADRID";"MADRID";"28003";"6";"VALLEHERMOSO";"7";"CHAMBERI";"439366";"4476939";"40.4408936787857";"-3.71495013522023";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13603;"Aparcamiento para residentes. San Germ�n";"";"";"";"";"Plazas: 243 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7e557339ae51c010VgnVCM2000000c205a0aRCRD";"LAZAGA";"CALLE";"V";"10";"";"";"";"";"MADRID";"MADRID";"28020";"3";"CASTILLEJOS";"6";"TETUAN";"440841";"4478789";"40.4576703124766";"-3.69773067712296";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13621;"Aparcamiento para residentes. San Juan de la Cruz";"";"";"";"";"Plazas: 249 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c4857339ae51c010VgnVCM2000000c205a0aRCRD";"SAN JUAN DE LA CRUZ";"PLAZA";"V";"3";"";"";"";"";"MADRID";"MADRID";"28003";"5";"RIOS ROSAS";"7";"CHAMBERI";"441129";"4476958";"40.4411960257283";"-3.69416369753864";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
81833;"Aparcamiento para residentes. San Juan de la Salle";"";"";"";"";"Plazas: 254 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3b96bdc85c01c010VgnVCM2000000c205a0aRCRD";"SAN JUAN DE LA SALLE";"CALLE";"V";"5";"";"";"";"";"MADRID";"MADRID";"28036";"1";"EL VISO";"5";"CHAMARTIN";"441551";"4478026";"40.4508410811898";"-3.68928953839738";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13604;"Aparcamiento para residentes. San Lamberto";"";"";"";"";"Plazas: 225 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e4df7339ae51c010VgnVCM2000000c205a0aRCRD";"SANTA GENOVEVA";"CALLE";"V";"9";"";"";"";"";"MADRID";"MADRID";"28017";"1";"VENTAS";"15";"CIUDAD LINEAL";"444808";"4474826";"40.4222384804952";"-3.65059543081358";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13622;"Aparcamiento para residentes. Sancho de C�rdoba";"";"";"";"";"Plazas: 472 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=42547339ae51c010VgnVCM2000000c205a0aRCRD";"CORREGIDOR SANCHO DE CORDOBA";"PLAZA";"V";"3";"";"";"";"";"MADRID";"MADRID";"28030";"4";"MEDIA LEGUA";"14";"MORATALAZ";"444587";"4473200";"40.407580520608";"-3.65306631591667";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
81836;"Aparcamiento para residentes. Santa Cruz";"";"";"";"";"Plazas: 152 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1187bdc85c01c010VgnVCM2000000c205a0aRCRD";"SANTA CRUZ";"PLAZA";"V";"1";"";"";"";"";"MADRID";"MADRID";"28012";"6";"SOL";"1";"CENTRO";"440186";"4474020";"40.41465988668191";"-3.7049974834741546";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13555;"Aparcamiento para residentes. Santa Eugenia";"";"";"";"";"Plazas: 530 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c9e115cbed51c010VgnVCM2000000c205a0aRCRD";"VIRGEN DE LAS VI&amp;Ntilde;AS";"CALLE";"V";"22";"";"";"";"";"MADRID";"MADRID";"28031";"2";"SANTA EUGENIA";"18";"VILLA DE VALLECAS";"448350";"4470250";"40.38124145166325";"-3.60847198202131";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13496;"Aparcamiento para residentes. Santa Susana";"";"";"";"";"Plazas: 329 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3bff7339ae51c010VgnVCM2000000c205a0aRCRD";"SANTA SUSANA";"CALLE";"V";"55";"";"";"";"";"MADRID";"MADRID";"28033";"4";"PINAR DEL REY";"16";"HORTALEZA";"445058";"4481241";"40.4800454595647";"-3.64821017159422";"S/T";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13605;"Aparcamiento para residentes. Santa Virgilia";"";"";"";"";"Plazas: 330 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=81207339ae51c010VgnVCM2000000c205a0aRCRD";"SANTA VIRGILIA";"CALLE";"V";"12";"";"";"";"";"MADRID";"MADRID";"28033";"4";"PINAR DEL REY";"16";"HORTALEZA";"445496";"4480831";"40.4763764474416";"-3.64300986674449";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
81838;"Aparcamiento para residentes. Santander";"";"";"";"";"Plazas: 221 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=81c6bdc85c01c010VgnVCM2000000c205a0aRCRD";"SAN FRANCISCO DE SALES";"PASEO";"V";"39";"";"";"";"";"MADRID";"MADRID";"28003";"6";"VALLEHERMOSO";"7";"CHAMBERI";"439798";"4477342";"40.44455548434968";"-3.709895697474288";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13507;"Aparcamiento para residentes. Santo Domingo de Silos";"";"";"";"";"Plazas: 252 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d7407339ae51c010VgnVCM2000000c205a0aRCRD";"SANTO DOMINGO DE SILOS";"CALLE";"V";"2";"";"";"";"";"MADRID";"MADRID";"28036";"1";"EL VISO";"5";"CHAMARTIN";"441689";"4478031";"40.45089702538";"-3.6876531842036";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
24138;"Aparcamiento para residentes. Sarri�";"";"";"";"";"Plazas: 517 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3fd16545f951c010VgnVCM2000000c205a0aRCRD";"SARRIA";"CALLE";"V";"67";"";"";"";"";"MADRID";"MADRID";"28029";"4";"EL PILAR";"8";"FUENCARRAL-EL PARDO";"439452";"4480831";"40.4759603776235";"-3.71430016116734";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
81841;"Aparcamiento para residentes. Somont�n";"";"";"";"";"Plazas: 282 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d7e6bdc85c01c010VgnVCM2000000c205a0aRCRD";"SOMONTIN";"CALLE";"V";"59";"";"";"";"";"MADRID";"MADRID";"28033";"5";"APOSTOL SANTIAGO";"16";"HORTALEZA";"444140";"4480927";"40.4771584121652";"-3.65901066340453";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13492;"Aparcamiento para residentes. Sor �ngela de la Cruz";"";"";"";"";"Plazas: 250 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2e607339ae51c010VgnVCM2000000c205a0aRCRD";"SOR ANGELA DE LA CRUZ";"CALLE";"V";"27";"";"";"";"";"MADRID";"MADRID";"28020";"3";"CASTILLEJOS";"6";"TETUAN";"440948";"4479031";"40.4598568460617";"-3.69649048133011";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13511;"Aparcamiento para residentes. Tembleque";"";"";"";"";"Plazas: 562 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=74907339ae51c010VgnVCM2000000c205a0aRCRD";"TEMBLEQUE";"CALLE";"V";"106";"";"";"";"";"MADRID";"MADRID";"28024";"4";"ALUCHE";"10";"LATINA";"435176";"4471515";"40.3917164795896";"-3.76379557097787";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13547;"Aparcamiento para residentes. Tomelloso";"";"";"";"";"Plazas: 213 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cab07339ae51c010VgnVCM2000000c205a0aRCRD";"TOMELLOSO";"CALLE";"V";"2";"-4";"";"";"";"MADRID";"MADRID";"28026";"4";"ALMENDRALES";"12";"USERA";"440748";"4470436";"40.38241200852226";"-3.6980492843158093";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13489;"Aparcamiento para residentes. Uruguay";"";"";"";"";"Plazas: 246 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=11e07339ae51c010VgnVCM2000000c205a0aRCRD";"URUGUAY";"CALLE";"V";"16";"";"";"";"";"MADRID";"MADRID";"28016";"4";"HISPANOAMERICA";"5";"CHAMARTIN";"442939";"4478467";"40.45491579186842";"-3.6729545093535205";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13559;"Aparcamiento para residentes. Valladolid";"";"";"";"";"Plazas: 421 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=101215cbed51c010VgnVCM2000000c205a0aRCRD";"VALLADOLID";"AVENIDA";"V";"10";"";"";"";"";"MADRID";"MADRID";"28008";"1";"CASA DE CAMPO";"9";"MONCLOA-ARAVACA";"437993";"4475786";"40.430403855192";"-3.73101574319727";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
