PK,NOMBRE,DESCRIPCION,ACCESIBILIDAD,CONTENT-URL,DIRECCION,wikidata_calle,NUM,PLANTA,ORIENTACION,LOCALIDAD,wikidata_localidad,COMUNIDAD AUTONOMA,wikidata_provincia,CODIGO-POSTAL,COD-BARRIO,BARRIO,wikidata_barrio,COD-DISTRITO,DISTRITO,wikidata_distrito,COORDENADA-X,COORDENADA-Y,LATITUD,LONGITUD,TELEFONO,EMAIL
13542,Aparcamiento para residentes. Pico de los Artilleros,Plazas: 195 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7f2e7339ae51c010VgnVCM2000000c205a0aRCRD,CALLE PICO DE LOS ARTILLEROS,,19,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28030,3,Marroquina,https://wikidata.org/entity/Q11935636,14,Moratalaz,https://wikidata.org/entity/Q2076109,445735,4473147,40.4071755730296,-3.63952942755862,,
81802,Aparcamiento para residentes. Pilar de Zaragoza,Plazas: 180 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1a8ec2c6e051c010VgnVCM2000000c205a0aRCRD,calle del Pilar de Zaragoza,https://wikidata.org/entity/Q118608816,54,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28028,4,La Guindalera,https://wikidata.org/entity/Q3814559,4,Salamanca,https://wikidata.org/entity/Q1773521,443079,4476336,40.435724728216,-3.67111448995106,,
13593,Aparcamiento para residentes. Pío Baroja I,Plazas: 495 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c55e7339ae51c010VgnVCM2000000c205a0aRCRD,calle de Pío Baroja,https://wikidata.org/entity/Q118724995,8,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28009,6,Niño Jesús,https://wikidata.org/entity/Q3773746,3,Retiro,https://wikidata.org/entity/Q2002296,442768,4473862,40.413417443948205,-3.6745551353834545,,
13595,Aparcamiento para residentes. Platón,Plazas: 218 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=35c47339ae51c010VgnVCM2000000c205a0aRCRD,PLAZA PLATON,,3,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28027,5,San Pascual,https://wikidata.org/entity/Q165612,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,444686,4477065,40.4424002090821,-3.65223700476275,,
5298038,Aparcamiento para residentes. Poeta Leopoldo de Luis,Plazas: 314 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a94e8235c3580210VgnVCM1000000b205a0aRCRD,CALLE NAVARRA,,15,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28039,1,Bellas Vistas,https://wikidata.org/entity/Q11908929,6,Tetuán,https://wikidata.org/entity/Q1773540,440292,4478304,40.45325490763682,-3.7041514805872615,,
13488,Aparcamiento para residentes. Pradillo,Plazas: 143 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1c7e7339ae51c010VgnVCM2000000c205a0aRCRD,Calle de Mantuano,https://wikidata.org/entity/Q27048291,60,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28002,3,Ciudad Jardín,https://wikidata.org/entity/Q3773744,5,Chamartín,https://wikidata.org/entity/Q1766348,442717,4477750,40.4484340334876,-3.67551341725092,,
7401268,Aparcamiento para residentes. Pradillo II,Plazas: 68 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid  Gestión: Empresa Municipal de Transportes (EMT) (más información),0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e84b78a52ffd4410VgnVCM1000000b205a0aRCRD,calle de Pradillo,https://wikidata.org/entity/Q55868790,39,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28002,3,Ciudad Jardín,https://wikidata.org/entity/Q3773744,5,Chamartín,https://wikidata.org/entity/Q1766348,443090,4477827,40.44916077138956,-3.6711129463989627,,
13596,Aparcamiento para residentes. Puerto Monasterio,Plazas: 244 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=62ae7339ae51c010VgnVCM2000000c205a0aRCRD,CALLE PUERTO DEL MONASTERIO,,17,-2,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28053,2,San Diego,https://wikidata.org/entity/Q11946851,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,443659,4471752,40.394466830465,-3.66386420792577,,
13617,Aparcamiento para residentes. Pérez Pillado,Plazas: 531 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1ba57339ae51c010VgnVCM2000000c205a0aRCRD,PLAZA TENIENTE DE ALCALDE PEREZ PILLADO,,1,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28003,6,Vallehermoso,https://wikidata.org/entity/Q6122685,7,Chamberí,https://wikidata.org/entity/Q1763370,440046,4476827,40.4399354220316,-3.70691964167697,,
13594,Aparcamiento para residentes. Pío Baroja II,Plazas: 268 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0e1015cbed51c010VgnVCM2000000c205a0aRCRD,CALLE LUIS DE HOYOS SAINZ,,80,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28030,6,Vinateros,https://wikidata.org/entity/Q10391533,14,Moratalaz,https://wikidata.org/entity/Q2076109,445835,4472716,40.403298468742435,-3.638310907554055,,
13509,Aparcamiento para residentes. Rafael Finat,Plazas: 311 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid  Teléfono: 91 705 91 23,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b8ce7339ae51c010VgnVCM2000000c205a0aRCRD,"Calle de Rafael Finat, Madrid",https://wikidata.org/entity/Q29648073,44,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28044,7,Las Águilas,https://wikidata.org/entity/Q5971372,10,Latina,https://wikidata.org/entity/Q794954,434595,4470130,40.37919695063071,-3.770494446474416,,
13506,Aparcamiento para residentes. Rafael Salgado,Plazas: 372 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0fee7339ae51c010VgnVCM2000000c205a0aRCRD,CALLE RAFAEL SALGADO,,13,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28036,4,Hispanoamérica,https://wikidata.org/entity/Q3814573,5,Chamartín,https://wikidata.org/entity/Q1766348,441676,4478409,40.454300823675,-3.68784469841434,,
24132,Aparcamiento para residentes. Rafaela Ybarra,Plazas: 257 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e35f6545f951c010VgnVCM2000000c205a0aRCRD,avenida de Rafaela Ybarra,https://wikidata.org/entity/Q110749248,61,,FRENTE C/ ANTONIO PRIETO,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28026,7,Pradolongo,https://wikidata.org/entity/Q10352360,12,Usera,https://wikidata.org/entity/Q953368,439629,4470237,40.3805393289858,-3.71120392518426,,
183557,Aparcamiento para residentes. Ramales,Plazas: 455 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ca57bdc85c01c010VgnVCM2000000c205a0aRCRD,CALLE REQUENA,,7,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28013,1,Palacio,https://wikidata.org/entity/Q2136510,1,Centro,https://wikidata.org/entity/Q1763376,439513,4474309,40.4172109195211,-3.71296223991581,,
13599,Aparcamiento para residentes. Ramos Carrión,Plazas: 579 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ab3f7339ae51c010VgnVCM2000000c205a0aRCRD,Clara del Rey Street,https://wikidata.org/entity/Q28055037,61,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28002,2,Prosperidad,https://wikidata.org/entity/Q4776,5,Chamartín,https://wikidata.org/entity/Q1766348,443328,4477486,40.44610227199064,-3.6682823210085007,,
13597,Aparcamiento para residentes. Ramón Gómez de la Serna,Plazas: 597 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=551f7339ae51c010VgnVCM2000000c205a0aRCRD,CALLE RAMON GOMEZ DE LA SERNA,,,,Entrada junto al num.143,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28035,3,Peñagrande,https://wikidata.org/entity/Q3319582,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,438602,4481670,40.4834555793757,-3.72441525544936,,
13598,Aparcamiento para residentes. Redondela,Plazas: 661 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8be47339ae51c010VgnVCM2000000c205a0aRCRD,PLAZA REDONDELA,,3,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28029,4,El Pilar,https://wikidata.org/entity/Q3773964,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,439909,4481030,40.477788844923,-3.70893467217271,,
81827,Aparcamiento para residentes. Reina Victoria,Plazas: 383 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a4ecc2c6e051c010VgnVCM2000000c205a0aRCRD,Avenida de la Reina Victoria,https://wikidata.org/entity/Q5714243,37,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28003,3,Ciudad Universitaria,https://wikidata.org/entity/Q3319235,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,439798,4477610,40.446975215559675,-3.7099147475442695,,
13618,Aparcamiento para residentes. Ribadavia,Plazas: 448 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f16f7339ae51c010VgnVCM2000000c205a0aRCRD,CALLE RIBADAVIA,,47,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28029,4,El Pilar,https://wikidata.org/entity/Q3773964,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,440332,4480687,40.4728431267083,-3.7051923830735447,,
13491,Aparcamiento para residentes. Ribadeo,Plazas: 221 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d1157339ae51c010VgnVCM2000000c205a0aRCRD,PLAZA RIBADEO,,1,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28029,4,El Pilar,https://wikidata.org/entity/Q3773964,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,439807,4480974,40.477275803392914,-3.710124254012666,,
13484,Aparcamiento para residentes. Rutilio Gacís,Plazas: 605 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=488f7339ae51c010VgnVCM2000000c205a0aRCRD,PLAZA RUTILIO GACI,,1,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28045,3,La Chopera,https://wikidata.org/entity/Q3773750,2,Arganzuela,https://wikidata.org/entity/Q2000929,440969,4471723,40.394024751267,-3.6955579385658,,
81829,Aparcamiento para residentes. Ríos Rosas,Plazas: 256 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=60bec2c6e051c010VgnVCM2000000c205a0aRCRD,Calle de Ríos Rosas,https://wikidata.org/entity/Q27267331,14,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28003,5,Ríos Rosas,https://wikidata.org/entity/Q10366270,7,Chamberí,https://wikidata.org/entity/Q1763370,440465,4477044,40.4419186898844,-3.70199797143224,,
13600,Aparcamiento para residentes. San Amaro,Plazas: 220 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=28357339ae51c010VgnVCM2000000c205a0aRCRD,"Avenida del Presidente Carmona, Madrid",https://wikidata.org/entity/Q28966694,4,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28020,2,Cuatro Caminos,https://wikidata.org/entity/Q5824684,6,Tetuán,https://wikidata.org/entity/Q1773540,440900,4478326,40.4535000774919,-3.69699044337177,,
13638,Aparcamiento para residentes. San Antonio de la Florida,Plazas: 183 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=86827339ae51c010VgnVCM2000000c205a0aRCRD,GLORIETA SAN ANTONIO DE LA FLORIDA,,3,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28008,1,Casa de Campo,https://wikidata.org/entity/Q16302441,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,438373,4475222,40.4253575115937,-3.72649206888015,,
13601,Aparcamiento para residentes. San Aureliano,Plazas: 194 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9eaf7339ae51c010VgnVCM2000000c205a0aRCRD,CALLE SAN AURELIANO,,9,-1,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28021,1,"Villaverde Alto, Casco Histórico de Villaverde",https://wikidata.org/entity/Q390435,17,Villaverde,https://wikidata.org/entity/Q919536,439124,4466012,40.3424412349648,-3.71675119626757,,
81830,Aparcamiento para residentes. San Cipriano,Plazas: 149 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid  Teléfonos: 91 032 73 18                    654 651 152,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e476bdc85c01c010VgnVCM2000000c205a0aRCRD,calle de San Cipriano,https://wikidata.org/entity/Q34463888,66,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28032,1,Casco Histórico de Vicálvaro,https://wikidata.org/entity/Q16544374,19,Vicálvaro,https://wikidata.org/entity/Q589403,448931,4472766,40.4039447408273,-3.6018363181584,,
13602,Aparcamiento para residentes. San Francisco de Sales I,Plazas: 284 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6c637339ae51c010VgnVCM2000000c205a0aRCRD,"Paseo de San Francisco de Sales, Madrid",https://wikidata.org/entity/Q27267304,30,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28003,6,Vallehermoso,https://wikidata.org/entity/Q6122685,7,Chamberí,https://wikidata.org/entity/Q1763370,439451,4476988,40.44134611193622,-3.7139524382519977,,
81831,Aparcamiento para residentes. San Francisco de Sales II,Plazas: 447 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7437bdc85c01c010VgnVCM2000000c205a0aRCRD,"Paseo de San Francisco de Sales, Madrid",https://wikidata.org/entity/Q27267304,28,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28003,6,Vallehermoso,https://wikidata.org/entity/Q6122685,7,Chamberí,https://wikidata.org/entity/Q1763370,439366,4476939,40.4408936787857,-3.71495013522023,,
13603,Aparcamiento para residentes. San Germán,Plazas: 243 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7e557339ae51c010VgnVCM2000000c205a0aRCRD,CALLE LAZAGA,,10,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28020,3,Castillejos,https://wikidata.org/entity/Q11913212,6,Tetuán,https://wikidata.org/entity/Q1773540,440841,4478789,40.4576703124766,-3.69773067712296,,
13621,Aparcamiento para residentes. San Juan de la Cruz,Plazas: 249 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c4857339ae51c010VgnVCM2000000c205a0aRCRD,PLAZA SAN JUAN DE LA CRUZ,,3,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28003,5,Ríos Rosas,https://wikidata.org/entity/Q10366270,7,Chamberí,https://wikidata.org/entity/Q1763370,441129,4476958,40.4411960257283,-3.69416369753864,,
81833,Aparcamiento para residentes. San Juan de la Salle,Plazas: 254 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3b96bdc85c01c010VgnVCM2000000c205a0aRCRD,CALLE SAN JUAN DE LA SALLE,,5,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28036,1,El Viso,https://wikidata.org/entity/Q4778,5,Chamartín,https://wikidata.org/entity/Q1766348,441551,4478026,40.4508410811898,-3.68928953839738,,
13604,Aparcamiento para residentes. San Lamberto,Plazas: 225 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e4df7339ae51c010VgnVCM2000000c205a0aRCRD,CALLE SANTA GENOVEVA,,9,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28017,1,Ventas,https://wikidata.org/entity/Q71762,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,444808,4474826,40.4222384804952,-3.65059543081358,,
13622,Aparcamiento para residentes. Sancho de Córdoba,Plazas: 472 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=42547339ae51c010VgnVCM2000000c205a0aRCRD,PLAZA CORREGIDOR SANCHO DE CORDOBA,,3,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28030,4,Media Legua,https://wikidata.org/entity/Q9031035,14,Moratalaz,https://wikidata.org/entity/Q2076109,444587,4473200,40.407580520608,-3.65306631591667,,
81836,Aparcamiento para residentes. Santa Cruz,Plazas: 152 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1187bdc85c01c010VgnVCM2000000c205a0aRCRD,"Plaza de Santa Cruz, Madrid",https://wikidata.org/entity/Q6080086,1,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28012,6,Sol,https://wikidata.org/entity/Q2465181,1,Centro,https://wikidata.org/entity/Q1763376,440186,4474020,40.41465988668191,-3.7049974834741546,,
13555,Aparcamiento para residentes. Santa Eugenia,Plazas: 530 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c9e115cbed51c010VgnVCM2000000c205a0aRCRD,CALLE VIRGEN DE LAS VI&amp;Ntilde;AS,,22,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28031,2,Santa Eugenia,https://wikidata.org/entity/Q390463,18,Villa de Vallecas,https://wikidata.org/entity/Q1947988,448350,4470250,40.38124145166325,-3.60847198202131,,
13496,Aparcamiento para residentes. Santa Susana,Plazas: 329 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3bff7339ae51c010VgnVCM2000000c205a0aRCRD,CALLE SANTA SUSANA,,55,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28033,4,Pinar del Rey,https://wikidata.org/entity/Q10349788,16,Hortaleza,https://wikidata.org/entity/Q1928529,445058,4481241,40.4800454595647,-3.64821017159422,S/T,
13605,Aparcamiento para residentes. Santa Virgilia,Plazas: 330 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=81207339ae51c010VgnVCM2000000c205a0aRCRD,CALLE SANTA VIRGILIA,,12,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28033,4,Pinar del Rey,https://wikidata.org/entity/Q10349788,16,Hortaleza,https://wikidata.org/entity/Q1928529,445496,4480831,40.4763764474416,-3.64300986674449,,
81838,Aparcamiento para residentes. Santander,Plazas: 221 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=81c6bdc85c01c010VgnVCM2000000c205a0aRCRD,"Paseo de San Francisco de Sales, Madrid",https://wikidata.org/entity/Q27267304,39,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28003,6,Vallehermoso,https://wikidata.org/entity/Q6122685,7,Chamberí,https://wikidata.org/entity/Q1763370,439798,4477342,40.44455548434968,-3.709895697474288,,
13507,Aparcamiento para residentes. Santo Domingo de Silos,Plazas: 252 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d7407339ae51c010VgnVCM2000000c205a0aRCRD,CALLE SANTO DOMINGO DE SILOS,,2,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28036,1,El Viso,https://wikidata.org/entity/Q4778,5,Chamartín,https://wikidata.org/entity/Q1766348,441689,4478031,40.45089702538,-3.6876531842036,,
24138,Aparcamiento para residentes. Sarriá,Plazas: 517 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3fd16545f951c010VgnVCM2000000c205a0aRCRD,CALLE SARRIA,,67,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28029,4,El Pilar,https://wikidata.org/entity/Q3773964,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,439452,4480831,40.4759603776235,-3.71430016116734,,
81841,Aparcamiento para residentes. Somontín,Plazas: 282 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d7e6bdc85c01c010VgnVCM2000000c205a0aRCRD,CALLE SOMONTIN,,59,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28033,5,Apóstol Santiago,https://wikidata.org/entity/Q11906303,16,Hortaleza,https://wikidata.org/entity/Q1928529,444140,4480927,40.4771584121652,-3.65901066340453,,
13492,Aparcamiento para residentes. Sor Ángela de la Cruz,Plazas: 250 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2e607339ae51c010VgnVCM2000000c205a0aRCRD,"Calle de Sor Ángela de la Cruz, Madrid",https://wikidata.org/entity/Q21011321,27,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28020,3,Castillejos,https://wikidata.org/entity/Q11913212,6,Tetuán,https://wikidata.org/entity/Q1773540,440948,4479031,40.4598568460617,-3.69649048133011,,
