ID_MEDIDA;ANO;MES;ID;TIPOEDIFICIO;EDIFICIO;DIRECCION;DISTRITO;CODIGO_DISTRITO;BARRIO;CODIGO_BARRIO;COORDENADA_X;COORDENADA_Y;LONGITUD;LATITUD;SENSOR;TIPO;CLASE;GRUPO;UNIDADES;CONSUMO
9245;2022;11;1033;Centros culturales y bibliotecas;Centro de Mayores San Francisco;CALLE JERTE, 3 (ENTRADA POR CALLE SAN BUENAVENTURA, 3) 28005 MADRID;CENTRO;1;PALACIO;11;439335.92;4473634.38;-3.714990913868;40.4111186882429;CentromayoresSanfrancisco_Electricidad;Externo;Energía Reactiva;Reactiva tarifa 3.0A;kvarh;6037.4
9246;2022;11;1033;Centros culturales y bibliotecas;Centro de Mayores San Francisco;CALLE JERTE, 3 (ENTRADA POR CALLE SAN BUENAVENTURA, 3) 28005 MADRID;CENTRO;1;PALACIO;11;439335.92;4473634.38;-3.714990913868;40.4111186882429;CentromayoresSanfrancisco_Gas;Externo;Gas;;m3;1.8
9247;2022;11;644;Otras dependencias;Centro Integral de Formación de Seguridad y Emergencias;CALLE  SEPULVEDA,  153  28011  MADRID;LATINA;10;LUCERO;103;436221.6;4472724.44;-3.751226893196576;40.40286035100341;AMCIFSE_Gas_General;Externo;Gas;;m3;378.7
9252;2022;11;2391;Centros culturales y bibliotecas;CMM La Estrella - Carmen Martín Gaite;CALLE  PEZ AUSTRAL,  6  28007  MADRID;RETIRO;3;ESTRELLA;33;443619.8;4473907.8;-3.6645281903048983;40.41388273012112;Electricidad General (Activa);Externo;Energía activa;;kWh;7065.5
9253;2022;11;2391;Centros culturales y bibliotecas;CMM La Estrella - Carmen Martín Gaite;CALLE  PEZ AUSTRAL,  6  28007  MADRID;RETIRO;3;ESTRELLA;33;443619.8;4473907.8;-3.6645281903048983;40.41388273012112;Electricidad General (Reactiva);Externo;Energía Reactiva;;kvarh;324.3
9260;2022;11;1359;Centros mixtos;Complejo Antonio Machado (CC, CM, Bib y EM);CALLE SAN ROMÁN DEL VALLE, 8 28037 MADRID;SAN BLAS - CANILLEJAS;20;ARCOS;204;447258.84;4474669.49;-3.621739896888182;40.41967156295551;AMCCAMACHADO_Electricidad_General;Externo;Energía activa;;kWh;20195
9261;2022;11;1359;Centros mixtos;Complejo Antonio Machado (CC, CM, Bib y EM);CALLE SAN ROMÁN DEL VALLE, 8 28037 MADRID;SAN BLAS - CANILLEJAS;20;ARCOS;204;447258.84;4474669.49;-3.621739896888182;40.41967156295551;AMCCAMACHADO_Electricidad_General;Externo;Energía Reactiva;;kvarh;3088
9262;2022;11;1359;Centros mixtos;Complejo Antonio Machado (CC, CM, Bib y EM);CALLE SAN ROMÁN DEL VALLE, 8 28037 MADRID;SAN BLAS - CANILLEJAS;20;ARCOS;204;447258.84;4474669.49;-3.621739896888182;40.41967156295551;AMCCAMACHADO_Gas_General;Externo;Gas;;m3;0
9263;2022;11;1083;Centros mixtos;Complejo La Vaguada;AVENIDA MONFORTE DE LEMOS, 38-40 28029 MADRID;FUENCARRAL - EL PARDO;8;PILAR;84;440036.44;4481276.19;-3.709012712706959;40.479004163276095;acciona_complejovaguada;telemedida;Energía activa;;kWh;76575
9264;2022;11;1083;Centros mixtos;Complejo La Vaguada;AVENIDA MONFORTE DE LEMOS, 38-40 28029 MADRID;FUENCARRAL - EL PARDO;8;PILAR;84;440036.44;4481276.19;-3.709012712706959;40.479004163276095;acciona_complejovaguada;telemedida;Energía Reactiva;;kvarh;21111
9265;2022;11;2204;Centros culturales y bibliotecas;Complejo Sanchinarro;C/ PRINCESA ÉBOLI, 29;HORTALEZA;16;VALDEFUENTES;166;444469;4482391;-3.65526174471725;40.4903531015737;Electricidad General Centro Cultural*0.2961;Procesado;Energía activa;;kWh;8594.89
9266;2022;11;473;Centros sociales;CS Teresa de Calcuta;PLAZA NAVIO, 4 28042 MADRID;BARAJAS;21;ALAMEDA DE OSUNA;211;450183.84;4478454.95;-3.5871353643605675;40.45552661743925;AMCSTCALCUTACGBT_Electricidad_General;Externo;Energía activa;;kWh;19957
9267;2022;11;473;Centros sociales;CS Teresa de Calcuta;PLAZA NAVIO, 4 28042 MADRID;BARAJAS;21;ALAMEDA DE OSUNA;211;450183.84;4478454.95;-3.5871353643605675;40.45552661743925;AMCSTCALCUTACGBT_Electricidad_General;Externo;Energía Reactiva;;kvarh;529
9268;2022;11;473;Centros sociales;CS Teresa de Calcuta;PLAZA NAVIO, 4 28042 MADRID;BARAJAS;21;ALAMEDA DE OSUNA;211;450183.84;4478454.95;-3.5871353643605675;40.45552661743925;Gas General;Externo;Gas;;m3;2151.27
9269;2022;11;1347;Centros mixtos;CSC Ágata;CALLE  DOCTOR MARTIN AREVALO,  2  28021  MADRID;VILLAVERDE;17;VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE;171;439859.4;4466459.9;-3.7081442219094676;40.34652511769153;Electricidad General (Activa);Externo;Energía activa;;kWh;5069
9270;2022;11;1347;Centros mixtos;CSC Ágata;CALLE  DOCTOR MARTIN AREVALO,  2  28021  MADRID;VILLAVERDE;17;VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE;171;439859.4;4466459.9;-3.7081442219094676;40.34652511769153;Electricidad General (Reactiva);Externo;Energía Reactiva;;kvarh;383
9271;2022;11;1840;Centros mixtos;CSC Cánovas del Castillo;CALLE  JULIO AGUIRRE,  10  (y 12)  28026  MADRID;USERA;12;ALMENDRALES;124;440596;4470895.4;-3.699885221908352;40.38653537649406;Electricidad General (Activa);Externo;Energía activa;;kWh;3774.99
9272;2022;11;1840;Centros mixtos;CSC Cánovas del Castillo;CALLE  JULIO AGUIRRE,  10  (y 12)  28026  MADRID;USERA;12;ALMENDRALES;124;440596;4470895.4;-3.699885221908352;40.38653537649406;Electricidad General (Reactiva);Externo;Energía Reactiva;;kvarh;1932.99
9276;2022;11;1063;Centros mixtos;CSC José Espronceda;CALLE  ALMANSA,  9  28039  MADRID;TETUAN;6;BELLAS VISTAS;61;440337;4477817.6;-3.7035853096723628;40.448875041907634;Electricidad General (Activa);Externo;Energía activa;;kWh;5231.1
9277;2022;11;1063;Centros mixtos;CSC José Espronceda;CALLE  ALMANSA,  9  28039  MADRID;TETUAN;6;BELLAS VISTAS;61;440337;4477817.6;-3.7035853096723628;40.448875041907634;Electricidad General (Reactiva);Externo;Energía Reactiva;;kvarh;1893.4
9278;2022;11;1953;Centros mixtos;CSC Marconi;ACCESO  COLONIA MARCONI,  4  (calle San Eustaquio 25, frente a fachada)  28021  MADRID;VILLAVERDE;17;VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE;171;440516;4465173.9;-3.7002937145143866;40.33498759395666;Electricidad General (Activa);Externo;Energía activa;;kWh;643.5
9279;2022;11;1953;Centros mixtos;CSC Marconi;ACCESO  COLONIA MARCONI,  4  (calle San Eustaquio 25, frente a fachada)  28021  MADRID;VILLAVERDE;17;VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE;171;440516;4465173.9;-3.7002937145143866;40.33498759395666;Electricidad General (Reactiva);Externo;Energía Reactiva;;kvarh;95.7
9280;2022;11;2446;Centros mixtos;CSC Montecarmelo;AVENIDA  MONASTERIO DE SILOS,  57  28049  MADRID;FUENCARRAL - EL PARDO;8;EL GOLOSO;88;440966;4484220.7;-3.696952039577801;40.504630657712134;AMCSMONTECARMELO_Electricidad_General_Red;Externo;Energía activa;;kWh;11782
9281;2022;11;2446;Centros mixtos;CSC Montecarmelo;AVENIDA  MONASTERIO DE SILOS,  57  28049  MADRID;FUENCARRAL - EL PARDO;8;EL GOLOSO;88;440966;4484220.7;-3.696952039577801;40.504630657712134;AMCSMONTECARMELO_Electricidad_General_Red;Externo;Energía Reactiva;;kvarh;434
9282;2022;11;2446;Centros mixtos;CSC Montecarmelo;AVENIDA  MONASTERIO DE SILOS,  57  28049  MADRID;FUENCARRAL - EL PARDO;8;EL GOLOSO;88;440966;4484220.7;-3.696952039577801;40.504630657712134;AMCSMONTECARMELO_Gas_General;Externo;Gas;;m3;309.2
9283;2022;11;1076;Centros mixtos;CSC Oporto;AVENIDA  OPORTO,  78  28019  MADRID;CARABANCHEL;11;OPAÑEL;112;438283.5;4470965;-3.7271354777305863;40.386994419524534;Electricidad General (Activa);Externo;Energía activa;;kWh;3856
9284;2022;11;1076;Centros mixtos;CSC Oporto;AVENIDA  OPORTO,  78  28019  MADRID;CARABANCHEL;11;OPAÑEL;112;438283.5;4470965;-3.7271354777305863;40.386994419524534;Electricidad General (Reactiva);Externo;Energía Reactiva;;kvarh;653
9285;2022;11;196;Centros mixtos;CSC Rosario de Acuña;CALLE  MARIA DEL CARMEN,  65  28011  MADRID;LATINA;10;PUERTA DEL ANGEL;102;437987.1;4473166.1;-3.7308413844317583;40.406800787181176;Electricidad General (Activa);Externo;Energía activa;;kWh;10877
9286;2022;11;196;Centros mixtos;CSC Rosario de Acuña;CALLE  MARIA DEL CARMEN,  65  28011  MADRID;LATINA;10;PUERTA DEL ANGEL;102;437987.1;4473166.1;-3.7308413844317583;40.406800787181176;Electricidad General (Reactiva);Externo;Energía Reactiva;;kvarh;883
9297;2022;11;2094;Centros sociales;CSS San Vicente de Paul;CALLE  BUITRAGO DEL LOZOYA,  22  28035  MADRID;FUENCARRAL - EL PARDO;8;PEÑAGRANDE;83;439320.4;4480466.2;-3.7158258575415912;40.47266170705704;Electricidad General (Activa);Externo;Energía activa;;kWh;8664
9298;2022;11;2094;Centros sociales;CSS San Vicente de Paul;CALLE  BUITRAGO DEL LOZOYA,  22  28035  MADRID;FUENCARRAL - EL PARDO;8;PEÑAGRANDE;83;439320.4;4480466.2;-3.7158258575415912;40.47266170705704;Electricidad General (Reactiva);Externo;Energía Reactiva;;kvarh;889
9299;2022;11;1931;Centros deportivos;IDM La Bombilla;CALLE  SENDA DEL REY,  8  28040  MADRID;MONCLOA - ARAVACA;9;CASA DE CAMPO;91;437989.6;4476050.3;-3.7310929530965233;40.43278288927084;Electricidad General (Activa);Externo;Energía activa;;kWh;9686.3
9300;2022;11;1931;Centros deportivos;IDM La Bombilla;CALLE  SENDA DEL REY,  8  28040  MADRID;MONCLOA - ARAVACA;9;CASA DE CAMPO;91;437989.6;4476050.3;-3.7310929530965233;40.43278288927084;Electricidad General (Reactiva);Externo;Energía Reactiva;;kvarh;3550.6
9301;2022;11;772;Centros administrativos;JMD Centro;CALLE MAYOR, 72 28013 MADRID;CENTRO;1;PALACIO;11;439700.82;4474124.14;-3.7107369303703;40.4155572059031;acciona_jdc_0772;telemedida;Energía activa;;kWh;22965
9302;2022;11;772;Centros administrativos;JMD Centro;CALLE MAYOR, 72 28013 MADRID;CENTRO;1;PALACIO;11;439700.82;4474124.14;-3.7107369303703;40.4155572059031;acciona_jdc_0772;telemedida;Energía Reactiva;;kvarh;5534
9303;2022;11;772;Centros administrativos;JMD Centro;CALLE MAYOR, 72 28013 MADRID;CENTRO;1;PALACIO;11;439700.82;4474124.14;-3.7107369303703;40.4155572059031;JuntaDistritoCentroAzotea_Gas;Externo;Gas;;m3;1625.7
9309;2022;11;1082;Centros administrativos;JMD Fuencarral;AVENIDA MONFORTE DE LEMOS, 40 28029 MADRID;FUENCARRAL - EL PARDO;8;PILAR;84;439842.57;4481114.66;-3.7097284197807;40.4785409720142;AMLAVAGUADACT_Junta_Distrito;Externo;Energía activa;;kWh;6025.1
9312;2022;11;547;Centros administrativos;JMD Latina;AVENIDA  LAS AGUILAS,  2  A  28044  MADRID;LATINA;10;AGUILAS;107;435134.83;4470776.22;-3.7646888345823384;40.38514079523045;AMJMDLATINA_Electricidad_General;Externo;Energía activa;;kWh;9584
9313;2022;11;547;Centros administrativos;JMD Latina;AVENIDA  LAS AGUILAS,  2  A  28044  MADRID;LATINA;10;AGUILAS;107;435134.83;4470776.22;-3.7646888345823384;40.38514079523045;AMJMDLATINA_Electricidad_General;Externo;Energía Reactiva;;kvarh;2050
9314;2022;11;1547;Centros administrativos;JMD Retiro;PLAZA DAOIZ Y VELARDE, 2 28007 MADRID;RETIRO;3;PACIFICO;31;442512.53;4472641.09;-3.6767484416364744;40.40260433216089;AMJMRETIRO_CClima_EViejo_Enfriadora1+AMJMRETIRO_CClima_EViejo_Enfriadora2+AMJMRETIRO_CGBT_ENuevo_CClimaCubierta+AMJMRETIRO_CGBT_ENuevo_Comisaria1+AMJMRETIRO_CGBT_ENuevo_Comisaria2+AMJMRETIRO_CGBT_ENuevo_PBaja+AMJMRETIRO_CGBT_ENuevo_PPrimera+AMJMRETIRO_CGBT_ENuevo_PSegunda+AMJMRETIRO_CGBT_ENuevo_PTercera+AMJMRETIRO_CGBT_EViejo_Alumb_PSot+AMJMRETIRO_CGBT_EViejo_Climatizador+AMJMRETIRO_CGBT_EViejo_Fuerza_P0+AMJMRETIRO_CGBT_EViejo_Fuerza_P1+AMJMRETIRO_CGBT_EViejo_Fuerza_P2+AMJMRETIRO_CGBT_EViejo_Fuerza_P3;Procesado;Energía activa;;kWh;14809.04
9315;2022;11;1547;Centros administrativos;JMD Retiro;PLAZA DAOIZ Y VELARDE, 2 28007 MADRID;RETIRO;3;PACIFICO;31;442512.53;4472641.09;-3.6767484416364744;40.40260433216089;Gas General;Externo;Gas;;m3;0
9316;2022;11;1974;Centros administrativos;JMD San Blas;AVENIDA ARCENTALES, 28 28022 MADRID;SAN BLAS - CANILLEJAS;20;ROSAS;205;448288.44;4476153.63;-3.6093213451679547;40.4346558664931;AMJMSANBLASCGBT_Electricidad_General;Externo;Energía activa;;kWh;32916
9317;2022;11;1974;Centros administrativos;JMD San Blas;AVENIDA ARCENTALES, 28 28022 MADRID;SAN BLAS - CANILLEJAS;20;ROSAS;205;448288.44;4476153.63;-3.6093213451679547;40.4346558664931;AMJMSANBLASCGBT_Electricidad_General;Externo;Energía Reactiva;;kvarh;2149
9318;2022;11;1974;Centros administrativos;JMD San Blas;AVENIDA ARCENTALES, 28 28022 MADRID;SAN BLAS - CANILLEJAS;20;ROSAS;205;448288.44;4476153.63;-3.6093213451679547;40.4346558664931;AMJMSANBLASCUBIERTA_Gas_General;Externo;Gas;;m3;0.5
9319;2022;11;38;Centros administrativos;JMD Tetuán;CALLE BRAVO MURILLO, 357 28020 MADRID;TETUAN;6;ALMENARA;64;441177.08;4479694.39;-3.692941512799195;40.46519734181354;AMJMTETUAN_JGob_IG;Externo;Energía activa;;kWh;7096.99
9320;2022;11;38;Centros administrativos;JMD Tetuán;CALLE BRAVO MURILLO, 357 28020 MADRID;TETUAN;6;ALMENARA;64;441177.08;4479694.39;-3.692941512799195;40.46519734181354;AMJMTETUAN_JGob_IG;Externo;Energía Reactiva;;kvarh;9
9321;2022;11;38;Centros administrativos;JMD Tetuán;CALLE BRAVO MURILLO, 357 28020 MADRID;TETUAN;6;ALMENARA;64;441177.08;4479694.39;-3.692941512799195;40.46519734181354;Gas JMD+Gas Línea Madrid;Procesado;Gas;;m3;0
9322;2022;11;1092;Centros administrativos;JMD Usera;AVENIDA RAFAELA YBARRA, 41 28026 MADRID;USERA;12;PRADOLONGO;127;439681.41;4470452.48;-3.7096201207582395;40.382700337633004;AMJMUSERACGBT_Electricidad_General;Externo;Energía activa;;kWh;22312.01
9323;2022;11;1092;Centros administrativos;JMD Usera;AVENIDA RAFAELA YBARRA, 41 28026 MADRID;USERA;12;PRADOLONGO;127;439681.41;4470452.48;-3.7096201207582395;40.382700337633004;AMJMUSERACGBT_Electricidad_General;Externo;Energía Reactiva;;kvarh;3543
9326;2022;11;1109;Centros administrativos;JMD Villaverde;CALLE  ARROYO BUENO,  53  28021  MADRID;VILLAVERDE;17;VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE;171;439601.07;4466720.42;-3.710352495616382;40.34904971795085;AMJMVILLAVERDEPRINCIPAL_EdPrinc_IG;Externo;Energía activa;;kWh;4851
9327;2022;11;1109;Centros administrativos;JMD Villaverde;CALLE  ARROYO BUENO,  53  28021  MADRID;VILLAVERDE;17;VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE;171;439601.07;4466720.42;-3.710352495616382;40.34904971795085;AMJMVILLAVERDEPRINCIPAL_EdPrinc_IG;Externo;Energía Reactiva;;kvarh;711
9328;2022;11;1109;Centros administrativos;JMD Villaverde;CALLE  ARROYO BUENO,  53  28021  MADRID;VILLAVERDE;17;VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE;171;439601.07;4466720.42;-3.710352495616382;40.34904971795085;Gas General Edificio Principal;Externo;Gas;;m3;1703.7
9337;2022;11;1987;Centros deportivos;Pabellón Jesús Rollán;CALLE AVENA, 11 28026 MADRID;USERA;12;ZOFIO;126;439280.11;4469746.13;-3.7152779102325;40.3760873422678;AMPJESUSROLLAN_GeneralBT;Externo;Energía activa;Activa Interruptor Gral;kWh;27261.99
9338;2022;11;1987;Centros deportivos;Pabellón Jesús Rollán;CALLE AVENA, 11 28026 MADRID;USERA;12;ZOFIO;126;439280.11;4469746.13;-3.7152779102325;40.3760873422678;AMPJESUSROLLAN_GeneralBT;Externo;Energía Reactiva;Reactiva tarifa 3.1A;kvarh;903
9339;2022;11;1987;Centros deportivos;Pabellón Jesús Rollán;CALLE AVENA, 11 28026 MADRID;USERA;12;ZOFIO;126;439280.11;4469746.13;-3.7152779102325;40.3760873422678;AMPJESUSROLLAN_Gas;Externo;Gas;;m3;3775.86
9340;2022;11;1131;Centros mixtos;Palacio Cibeles;PLAZA CIBELES, 1 28014 MADRID;RETIRO;3;LOS JERONIMOS;35;441294.07;4474471.09;-3.6919909715652;40.4187965631925;acciona_cibeles;telemedida;Energía activa;;kWh;349971
9341;2022;11;1131;Centros mixtos;Palacio Cibeles;PLAZA CIBELES, 1 28014 MADRID;RETIRO;3;LOS JERONIMOS;35;441294.07;4474471.09;-3.6919909715652;40.4187965631925;acciona_cibeles;telemedida;Energía Reactiva;;kvarh;16662
9342;2022;11;1131;Centros mixtos;Palacio Cibeles;PLAZA CIBELES, 1 28014 MADRID;RETIRO;3;LOS JERONIMOS;35;441294.07;4474471.09;-3.6919909715652;40.4187965631925;AMCIBELES_Gas_2;Externo;Gas;;m3;892.31
9345;2022;11;594;Seguridad y emergencias;Parque de Bomberos 7;AVENIDA  HELLIN,  52  28037  MADRID;SAN BLAS - CANILLEJAS;20;AMPOSTA;203;447843.6;4475509.9;-3.614878401018411;40.42859088550729;Electricidad General (Activa);Externo;Energía activa;;kWh;12857.08
9346;2022;11;594;Seguridad y emergencias;Parque de Bomberos 7;AVENIDA  HELLIN,  52  28037  MADRID;SAN BLAS - CANILLEJAS;20;AMPOSTA;203;447843.6;4475509.9;-3.614878401018411;40.42859088550729;Electricidad General (Reactiva);Externo;Energía Reactiva;;kvarh;149.1
9349;2022;11;1046;Centros culturales y bibliotecas;Planetario de Madrid;AVENIDA  PLANETARIO,  16  28045  MADRID;ARGANZUELA;2;LEGAZPI;24;441919.09;4471566.9;-3.6849454373727;40.39283930441695;AMPLANETARIO_Electricidad_General;Externo;Energía activa;;kWh;127381.03
9350;2022;11;1046;Centros culturales y bibliotecas;Planetario de Madrid;AVENIDA  PLANETARIO,  16  28045  MADRID;ARGANZUELA;2;LEGAZPI;24;441919.09;4471566.9;-3.6849454373727;40.39283930441695;AMPLANETARIO_Electricidad_General;Externo;Energía Reactiva;;kvarh;391
9351;2022;11;1046;Centros culturales y bibliotecas;Planetario de Madrid;AVENIDA  PLANETARIO,  16  28045  MADRID;ARGANZUELA;2;LEGAZPI;24;441919.09;4471566.9;-3.6849454373727;40.39283930441695;AMPLANETARIO_Gas_General;Externo;Gas;;m3;2754.59
9352;2022;11;1704;Seguridad y emergencias;Samur Base 14;CALLE CASUARINA, 10 28044 MADRID;LATINA;10;AGUILAS;107;435080.1;4470245.2;-3.7648004568420212;40.3802667445227;Electricidad General (Activa);Externo;Energía activa;;kWh;624.7
9353;2022;11;1704;Seguridad y emergencias;Samur Base 14;CALLE CASUARINA, 10 28044 MADRID;LATINA;10;AGUILAS;107;435080.1;4470245.2;-3.7648004568420212;40.3802667445227;Electricidad General (Reactiva);Externo;Energía Reactiva;;kvarh;97.5
9354;2022;11;1174;Centros administrativos;Sede AG Hacienda;CALLE ALCALA, 45 28014 MADRID;CENTRO;1;JUSTICIA;14;440937.24;4474516.9;-3.695760433679633;40.419308936692836;acciona_sedeaghacienda;telemedida;Energía activa;;kWh;96256
9355;2022;11;1174;Centros administrativos;Sede AG Hacienda;CALLE ALCALA, 45 28014 MADRID;CENTRO;1;JUSTICIA;14;440937.24;4474516.9;-3.695760433679633;40.419308936692836;acciona_sedeaghacienda;telemedida;Energía Reactiva;;kvarh;6408
9357;2022;12;2520;Otras dependencias;Almacén de la Villa;CALLE  AHUMAOS,  27  28052  MADRID;VICALVARO;19;CASCO HISTORICO DE VICALVARO;191;449292.6;4471741.7;-3.5974968359528807;40.394734071819954;[Almacén de la Villa][2520] Electricidad General (Activa);EXTERNO;Energía activa;;kWh;10884.2041
9358;2022;12;2520;Otras dependencias;Almacén de la Villa;CALLE  AHUMAOS,  27  28052  MADRID;VICALVARO;19;CASCO HISTORICO DE VICALVARO;191;449292.6;4471741.7;-3.5974968359528807;40.394734071819954;[Almacén de la Villa][2520] [B] Electricidad General (Reactiva);EXTERNO;Energía Reactiva;;kVArh;79.19999695
9359;2022;12;1745;Centros sociales;Apartamentos Tutelados Retiro;CALLE  JOSE MARTINEZ DE VELASCO,  22  28007  MADRID;RETIRO;3;ESTRELLA;33;443335.26;4473987.32;-3.667718515921123;40.41481944595919;[Apartamentos tutelados Retiro][1745] Electricidad General (Activa);EXTERNO;Energía activa;;kWh;18811.71484
9360;2022;12;1745;Centros sociales;Apartamentos Tutelados Retiro;CALLE  JOSE MARTINEZ DE VELASCO,  22  28007  MADRID;RETIRO;3;ESTRELLA;33;443335.26;4473987.32;-3.667718515921123;40.41481944595919;[Apartamentos tutelados Retiro][1745] [B] Electricidad General (Reactiva);EXTERNO;Energía Reactiva;;kVArh;4202.802734
9361;2022;12;2258;Centros culturales y bibliotecas;Biblioteca Ana María Matute;CALLE ISAAC ALBENIZ, 1 28019 MADRID;CARABANCHEL;11;SAN ISIDRO;113;438873.92;4472154.36;-3.7202936410904;40.3977521494866;[Biblioteca Ana María Matute][2258] Electricidad General (Activa);EXTERNO;Energía activa;;kWh;17882.00195
9362;2022;12;2258;Centros culturales y bibliotecas;Biblioteca Ana María Matute;CALLE ISAAC ALBENIZ, 1 28019 MADRID;CARABANCHEL;11;SAN ISIDRO;113;438873.92;4472154.36;-3.7202936410904;40.3977521494866;[Biblioteca Ana María Matute][2258] [B] Electricidad General (Reactiva);EXTERNO;Energía Reactiva;;kVArh;138
9363;2022;12;2178;Centros culturales y bibliotecas;Biblioteca Ángel González;CALLE GRANJA DE TORREHERMOSA, 1 28024 MADRID;LATINA;10;ALUCHE;104;434962.85;4472100.21;-3.7663713097572;40.3969681670062;[Biblioteca Angel González][2178] Electricidad General (Activa);EXTERNO;Energía activa;;kWh;11808.00488
9364;2022;12;2178;Centros culturales y bibliotecas;Biblioteca Ángel González;CALLE GRANJA DE TORREHERMOSA, 1 28024 MADRID;LATINA;10;ALUCHE;104;434962.85;4472100.21;-3.7663713097572;40.3969681670062;[Biblioteca Angel González][2178] [B] Electricidad General (Reactiva);EXTERNO;Energía Reactiva;;kVArh;617
9365;2022;12;2178;Centros culturales y bibliotecas;Biblioteca Ángel González;CALLE GRANJA DE TORREHERMOSA, 1 28024 MADRID;LATINA;10;ALUCHE;104;434962.85;4472100.21;-3.7663713097572;40.3969681670062;[Biblioteca Angel González][2178] Gas General;EXTERNO;Gas;Activa Interruptor Gral;kWh;1948.699951
9366;2022;12;1160;Centros culturales y bibliotecas;Biblioteca Dámaso Alonso;CALLE  MANUEL FERRERO,  1  28036  MADRID;CHAMARTIN;5;CASTILLA;56;441962.98;4479867.63;-3.684639631260018;40.467642023548;[Biblioteca Dámaso Alonso][1160] Electricidad General (Activa);EXTERNO;Energía activa;;kWh;3842.800293
9368;2022;12;2096;Centros culturales y bibliotecas;Biblioteca Eugenio Trías;PASEO FERNAN NUÑEZ, 24 28009 MADRID;RETIRO;3;LOS JERONIMOS;35;442401.74;4474247.41;-3.6796432754374946;40.41678861549688;[Biblioteca Eugenio Trías][2096] Electricidad General (Activa);EXTERNO;Energía activa;;kWh;22271.01563
9369;2022;12;2096;Centros culturales y bibliotecas;Biblioteca Eugenio Trías;PASEO FERNAN NUÑEZ, 24 28009 MADRID;RETIRO;3;LOS JERONIMOS;35;442401.74;4474247.41;-3.6796432754374946;40.41678861549688;[Biblioteca Eugenio Trías][2096] [B] Electricidad General (Reactiva);EXTERNO;Energía Reactiva;;kVArh;5694
9370;2022;12;2096;Centros culturales y bibliotecas;Biblioteca Eugenio Trías;PASEO FERNAN NUÑEZ, 24 28009 MADRID;RETIRO;3;LOS JERONIMOS;35;442401.74;4474247.41;-3.6796432754374946;40.41678861549688;[Biblioteca Eugenio Trías][2096] Gas General;EXTERNO;Gas;;kWh;1939.100098
9371;2022;12;1763;Centros culturales y bibliotecas;Biblioteca Francisco Ayala;BULEVAR INDALECIO PRIETO, 21 28032 MADRID;VICALVARO;19;VALDEBERNARDO;192;447292.76;4472313.76;-3.6210706830025;40.3998728193385;[Biblioteca Francisco Ayala][1763] Electricidad General Biblioteca (calculado) v1;PROCESADO;Energía activa;;kWh;6225.907227
9372;2022;12;1763;Centros culturales y bibliotecas;Biblioteca Gabriel García Márquez;PLAZA  PUEBLO,  2  (CENTRO CULTURAL ORCASUR)  28041  MADRID;USERA;12;ORCASUR;122;440484.3;4468711.09;-3.7014543907797677;40.36697564023111;[Biblioteca Gabriel García Márquez][1095] Electricidad General (Activa);EXTERNO;Energía activa;;kWh;12743.01074
